ORIGIN,ORIGIN_CITY_NAME,DEST,DEST_CITY_NAME
LAX,"Los Angeles, CA",LAS,"Las Vegas, NV"
LAX,"Los Angeles, CA",OAK,"Oakland, CA"
LAX,"Los Angeles, CA",SAN,"San Diego, CA"
LAX,"Los Angeles, CA",MFR,"Medford, OR"
LAX,"Los Angeles, CA",EGE,"Eagle, CO"
LAX,"Los Angeles, CA",GEG,"Spokane, WA"
LAX,"Los Angeles, CA",JAC,"Jackson, WY"
LAX,"Los Angeles, CA",EUG,"Eugene, OR"
LAX,"Los Angeles, CA",SEA,"Seattle, WA"
LAX,"Los Angeles, CA",RNO,"Reno, NV"
LAX,"Los Angeles, CA",PDX,"Portland, OR"
LAX,"Los Angeles, CA",MKE,"Milwaukee, WI"
LAX,"Los Angeles, CA",ABQ,"Albuquerque, NM"
LAX,"Los Angeles, CA",DAL,"Dallas, TX"
LAX,"Los Angeles, CA",TUL,"Tulsa, OK"
LAX,"Los Angeles, CA",ACV,"Arcata/Eureka, CA"
LAX,"Los Angeles, CA",SJC,"San Jose, CA"
LAX,"Los Angeles, CA",BZN,"Bozeman, MT"
LAX,"Los Angeles, CA",PHX,"Phoenix, AZ"
LAX,"Los Angeles, CA",SFO,"San Francisco, CA"
LAX,"Los Angeles, CA",AUS,"Austin, TX"
LAX,"Los Angeles, CA",SBP,"San Luis Obispo, CA"
LAX,"Los Angeles, CA",SUN,"Sun Valley/Hailey/Ketchum, ID"
LAX,"Los Angeles, CA",HDN,"Hayden, CO"
LAX,"Los Angeles, CA",TUS,"Tucson, AZ"
LAX,"Los Angeles, CA",OKC,"Oklahoma City, OK"
LAX,"Los Angeles, CA",XNA,"Fayetteville, AR"
LAX,"Los Angeles, CA",MTJ,"Montrose/Delta, CO"
LAX,"Los Angeles, CA",EWR,"Newark, NJ"
LAX,"Los Angeles, CA",DEN,"Denver, CO"
LAX,"Los Angeles, CA",OAK,"Oakland, CA"
LAX,"Los Angeles, CA",MEM,"Memphis, TN"
LAX,"Los Angeles, CA",IND,"Indianapolis, IN"
LAX,"Los Angeles, CA",AFW,"Dallas/Fort Worth, TX"
LAX,"Los Angeles, CA",BOS,"Boston, MA"
LAX,"Los Angeles, CA",EWR,"Newark, NJ"
LAX,"Los Angeles, CA",MEM,"Memphis, TN"
LAX,"Los Angeles, CA",ONT,"Ontario, CA"
LAX,"Los Angeles, CA",OAK,"Oakland, CA"
LAX,"Los Angeles, CA",SAN,"San Diego, CA"
LAX,"Los Angeles, CA",MEM,"Memphis, TN"
LAX,"Los Angeles, CA",ONT,"Ontario, CA"
LAX,"Los Angeles, CA",EWR,"Newark, NJ"
LAX,"Los Angeles, CA",OAK,"Oakland, CA"
LAX,"Los Angeles, CA",MEM,"Memphis, TN"
LAX,"Los Angeles, CA",IND,"Indianapolis, IN"
LAX,"Los Angeles, CA",EWR,"Newark, NJ"
LAX,"Los Angeles, CA",IND,"Indianapolis, IN"
LAX,"Los Angeles, CA",SMF,"Sacramento, CA"
LAX,"Los Angeles, CA",OAK,"Oakland, CA"
LAX,"Los Angeles, CA",MEM,"Memphis, TN"
LAX,"Los Angeles, CA",IND,"Indianapolis, IN"
LAX,"Los Angeles, CA",BOI,"Boise, ID"
LAX,"Los Angeles, CA",OMA,"Omaha, NE"
LAX,"Los Angeles, CA",MFR,"Medford, OR"
LAX,"Los Angeles, CA",EUG,"Eugene, OR"
LAX,"Los Angeles, CA",SGF,"Springfield, MO"
LAX,"Los Angeles, CA",BLI,"Bellingham, WA"
LAX,"Los Angeles, CA",MEM,"Memphis, TN"
LAX,"Los Angeles, CA",TUL,"Tulsa, OK"
LAX,"Los Angeles, CA",SHV,"Shreveport, LA"
LAX,"Los Angeles, CA",CVG,"Cincinnati, OH"
LAX,"Los Angeles, CA",IND,"Indianapolis, IN"
LAX,"Los Angeles, CA",DSM,"Des Moines, IA"
LAX,"Los Angeles, CA",GRR,"Grand Rapids, MI"
LAX,"Los Angeles, CA",MSP,"Minneapolis, MN"
LAX,"Los Angeles, CA",STL,"St. Louis, MO"
LAX,"Los Angeles, CA",BHM,"Birmingham, AL"
LAX,"Los Angeles, CA",KOA,"Kona, HI"
LAX,"Los Angeles, CA",DSM,"Des Moines, IA"
LAX,"Los Angeles, CA",MEM,"Memphis, TN"
LAX,"Los Angeles, CA",BNA,"Nashville, TN"
LAX,"Los Angeles, CA",ORD,"Chicago, IL"
LAX,"Los Angeles, CA",LAS,"Las Vegas, NV"
LAX,"Los Angeles, CA",IND,"Indianapolis, IN"
LAX,"Los Angeles, CA",DFW,"Dallas/Fort Worth, TX"
LAX,"Los Angeles, CA",BNA,"Nashville, TN"
LAX,"Los Angeles, CA",FLL,"Fort Lauderdale, FL"
LAX,"Los Angeles, CA",PHX,"Phoenix, AZ"
LAX,"Los Angeles, CA",AUS,"Austin, TX"
LAX,"Los Angeles, CA",STL,"St. Louis, MO"
LAX,"Los Angeles, CA",SAT,"San Antonio, TX"
LAX,"Los Angeles, CA",DEN,"Denver, CO"
LAX,"Los Angeles, CA",LAS,"Las Vegas, NV"
LAX,"Los Angeles, CA",IND,"Indianapolis, IN"
LAX,"Los Angeles, CA",RDU,"Raleigh/Durham, NC"
LAX,"Los Angeles, CA",PHX,"Phoenix, AZ"
LAX,"Los Angeles, CA",SFO,"San Francisco, CA"
LAX,"Los Angeles, CA",AUS,"Austin, TX"
LAX,"Los Angeles, CA",STL,"St. Louis, MO"
LAX,"Los Angeles, CA",SAT,"San Antonio, TX"
LAX,"Los Angeles, CA",PHX,"Phoenix, AZ"
LAX,"Los Angeles, CA",SFO,"San Francisco, CA"
LAX,"Los Angeles, CA",AUS,"Austin, TX"
LAX,"Los Angeles, CA",ORD,"Chicago, IL"
LAX,"Los Angeles, CA",SAT,"San Antonio, TX"
LAX,"Los Angeles, CA",TPA,"Tampa, FL"
LAX,"Los Angeles, CA",DEN,"Denver, CO"
LAX,"Los Angeles, CA",LAS,"Las Vegas, NV"
LAX,"Los Angeles, CA",MKE,"Milwaukee, WI"
LAX,"Los Angeles, CA",CLT,"Charlotte, NC"
LAX,"Los Angeles, CA",IND,"Indianapolis, IN"
LAX,"Los Angeles, CA",PHL,"Philadelphia, PA"
LAX,"Los Angeles, CA",DFW,"Dallas/Fort Worth, TX"
LAX,"Los Angeles, CA",BNA,"Nashville, TN"
LAX,"Los Angeles, CA",ATL,"Atlanta, GA"
LAX,"Los Angeles, CA",BOS,"Boston, MA"
LAX,"Los Angeles, CA",PHX,"Phoenix, AZ"
LAX,"Los Angeles, CA",SFO,"San Francisco, CA"
LAX,"Los Angeles, CA",AUS,"Austin, TX"
LAX,"Los Angeles, CA",JFK,"New York, NY"
LAX,"Los Angeles, CA",MCO,"Orlando, FL"
LAX,"Los Angeles, CA",MIA,"Miami, FL"
LAX,"Los Angeles, CA",ORD,"Chicago, IL"
LAX,"Los Angeles, CA",DFW,"Dallas/Fort Worth, TX"
LAX,"Los Angeles, CA",ORD,"Chicago, IL"
LAX,"Los Angeles, CA",TPA,"Tampa, FL"
LAX,"Los Angeles, CA",LAS,"Las Vegas, NV"
LAX,"Los Angeles, CA",CLT,"Charlotte, NC"
LAX,"Los Angeles, CA",HNL,"Honolulu, HI"
LAX,"Los Angeles, CA",OGG,"Kahului, HI"
LAX,"Los Angeles, CA",PHL,"Philadelphia, PA"
LAX,"Los Angeles, CA",DFW,"Dallas/Fort Worth, TX"
LAX,"Los Angeles, CA",FLL,"Fort Lauderdale, FL"
LAX,"Los Angeles, CA",PHX,"Phoenix, AZ"
LAX,"Los Angeles, CA",SFO,"San Francisco, CA"
LAX,"Los Angeles, CA",LIH,"Lihue, HI"
LAX,"Los Angeles, CA",AUS,"Austin, TX"
LAX,"Los Angeles, CA",KOA,"Kona, HI"
LAX,"Los Angeles, CA",DCA,"Washington, DC"
LAX,"Los Angeles, CA",MCO,"Orlando, FL"
LAX,"Los Angeles, CA",PHL,"Philadelphia, PA"
LAX,"Los Angeles, CA",MIA,"Miami, FL"
LAX,"Los Angeles, CA",ORD,"Chicago, IL"
LAX,"Los Angeles, CA",PHL,"Philadelphia, PA"
LAX,"Los Angeles, CA",DFW,"Dallas/Fort Worth, TX"
LAX,"Los Angeles, CA",RSW,"Fort Myers, FL"
LAX,"Los Angeles, CA",MIA,"Miami, FL"
LAX,"Los Angeles, CA",TPA,"Tampa, FL"
LAX,"Los Angeles, CA",BWI,"Baltimore, MD"
LAX,"Los Angeles, CA",CMH,"Columbus, OH"
LAX,"Los Angeles, CA",CVG,"Cincinnati, OH"
LAX,"Los Angeles, CA",BWI,"Baltimore, MD"
LAX,"Los Angeles, CA",CLE,"Cleveland, OH"
LAX,"Los Angeles, CA",ORD,"Chicago, IL"
LAX,"Los Angeles, CA",SAT,"San Antonio, TX"
LAX,"Los Angeles, CA",IAH,"Houston, TX"
LAX,"Los Angeles, CA",TPA,"Tampa, FL"
LAX,"Los Angeles, CA",DEN,"Denver, CO"
LAX,"Los Angeles, CA",LAS,"Las Vegas, NV"
LAX,"Los Angeles, CA",BWI,"Baltimore, MD"
LAX,"Los Angeles, CA",OGG,"Kahului, HI"
LAX,"Los Angeles, CA",IAD,"Washington, DC"
LAX,"Los Angeles, CA",PHX,"Phoenix, AZ"
LAX,"Los Angeles, CA",SFO,"San Francisco, CA"
LAX,"Los Angeles, CA",LIH,"Lihue, HI"
LAX,"Los Angeles, CA",RSW,"Fort Myers, FL"
LAX,"Los Angeles, CA",MCO,"Orlando, FL"
LAX,"Los Angeles, CA",IAH,"Houston, TX"
LAX,"Los Angeles, CA",ORD,"Chicago, IL"
LAX,"Los Angeles, CA",IAH,"Houston, TX"
LAX,"Los Angeles, CA",EWR,"Newark, NJ"
LAX,"Los Angeles, CA",JFK,"New York, NY"
LAX,"Los Angeles, CA",IAH,"Houston, TX"
LAX,"Los Angeles, CA",EWR,"Newark, NJ"
LAX,"Los Angeles, CA",DEN,"Denver, CO"
LAX,"Los Angeles, CA",HNL,"Honolulu, HI"
LAX,"Los Angeles, CA",LIH,"Lihue, HI"
LAX,"Los Angeles, CA",JFK,"New York, NY"
LAX,"Los Angeles, CA",ORD,"Chicago, IL"
LAX,"Los Angeles, CA",SAT,"San Antonio, TX"
LAX,"Los Angeles, CA",IAH,"Houston, TX"
LAX,"Los Angeles, CA",DEN,"Denver, CO"
LAX,"Los Angeles, CA",LAS,"Las Vegas, NV"
LAX,"Los Angeles, CA",HNL,"Honolulu, HI"
LAX,"Los Angeles, CA",ITO,"Hilo, HI"
LAX,"Los Angeles, CA",IAD,"Washington, DC"
LAX,"Los Angeles, CA",SFO,"San Francisco, CA"
LAX,"Los Angeles, CA",KOA,"Kona, HI"
LAX,"Los Angeles, CA",MCO,"Orlando, FL"
LAX,"Los Angeles, CA",IAH,"Houston, TX"
LAX,"Los Angeles, CA",DEN,"Denver, CO"
LAX,"Los Angeles, CA",IAD,"Washington, DC"
LAX,"Los Angeles, CA",SFO,"San Francisco, CA"
LAX,"Los Angeles, CA",ORD,"Chicago, IL"
LAX,"Los Angeles, CA",IAH,"Houston, TX"
LAX,"Los Angeles, CA",LAS,"Las Vegas, NV"
LAX,"Los Angeles, CA",IAD,"Washington, DC"
LAX,"Los Angeles, CA",PHX,"Phoenix, AZ"
LAX,"Los Angeles, CA",SFO,"San Francisco, CA"
LAX,"Los Angeles, CA",AUS,"Austin, TX"
LAX,"Los Angeles, CA",ORD,"Chicago, IL"
LAX,"Los Angeles, CA",IAH,"Houston, TX"
LAX,"Los Angeles, CA",LAS,"Las Vegas, NV"
LAX,"Los Angeles, CA",ORD,"Chicago, IL"
LAX,"Los Angeles, CA",IAH,"Houston, TX"
LAX,"Los Angeles, CA",EWR,"Newark, NJ"
LAX,"Los Angeles, CA",DEN,"Denver, CO"
LAX,"Los Angeles, CA",LAS,"Las Vegas, NV"
LAX,"Los Angeles, CA",HNL,"Honolulu, HI"
LAX,"Los Angeles, CA",IAD,"Washington, DC"
LAX,"Los Angeles, CA",BOS,"Boston, MA"
LAX,"Los Angeles, CA",MCO,"Orlando, FL"
LAX,"Los Angeles, CA",CLE,"Cleveland, OH"
LAX,"Los Angeles, CA",ORD,"Chicago, IL"
LAX,"Los Angeles, CA",IAH,"Houston, TX"
LAX,"Los Angeles, CA",DEN,"Denver, CO"
LAX,"Los Angeles, CA",LAS,"Las Vegas, NV"
LAX,"Los Angeles, CA",BWI,"Baltimore, MD"
LAX,"Los Angeles, CA",HNL,"Honolulu, HI"
LAX,"Los Angeles, CA",OGG,"Kahului, HI"
LAX,"Los Angeles, CA",IAD,"Washington, DC"
LAX,"Los Angeles, CA",BOS,"Boston, MA"
LAX,"Los Angeles, CA",SFO,"San Francisco, CA"
LAX,"Los Angeles, CA",KOA,"Kona, HI"
LAX,"Los Angeles, CA",RSW,"Fort Myers, FL"
LAX,"Los Angeles, CA",MCO,"Orlando, FL"
LAX,"Los Angeles, CA",ORD,"Chicago, IL"
LAX,"Los Angeles, CA",IAH,"Houston, TX"
LAX,"Los Angeles, CA",EWR,"Newark, NJ"
LAX,"Los Angeles, CA",ORD,"Chicago, IL"
LAX,"Los Angeles, CA",IAD,"Washington, DC"
LAX,"Los Angeles, CA",ORD,"Chicago, IL"
LAX,"Los Angeles, CA",EWR,"Newark, NJ"
LAX,"Los Angeles, CA",IAD,"Washington, DC"
LAX,"Los Angeles, CA",EWR,"Newark, NJ"
LAX,"Los Angeles, CA",HNL,"Honolulu, HI"
LAX,"Los Angeles, CA",DEN,"Denver, CO"
LAX,"Los Angeles, CA",SLC,"Salt Lake City, UT"
LAX,"Los Angeles, CA",DEN,"Denver, CO"
LAX,"Los Angeles, CA",SJC,"San Jose, CA"
LAX,"Los Angeles, CA",CMH,"Columbus, OH"
LAX,"Los Angeles, CA",SFO,"San Francisco, CA"
LAX,"Los Angeles, CA",DFW,"Dallas/Fort Worth, TX"
LAX,"Los Angeles, CA",SDF,"Louisville, KY"
LAX,"Los Angeles, CA",ONT,"Ontario, CA"
LAX,"Los Angeles, CA",SDF,"Louisville, KY"
LAX,"Los Angeles, CA",ONT,"Ontario, CA"
LAX,"Los Angeles, CA",SDF,"Louisville, KY"
LAX,"Los Angeles, CA",MCC,"Sacramento, CA"
LAX,"Los Angeles, CA",LAX,"Los Angeles, CA"
LAX,"Los Angeles, CA",ANC,"Anchorage, AK"
LAX,"Los Angeles, CA",WRI,"Fort Dix, NJ"
LAX,"Los Angeles, CA",SHV,"Shreveport, LA"
LAX,"Los Angeles, CA",ANC,"Anchorage, AK"
LAX,"Los Angeles, CA",SHV,"Shreveport, LA"
LAX,"Los Angeles, CA",IPL,"El Centro, CA"
LAX,"Los Angeles, CA",VNY,"Van Nuys, CA"
LAX,"Los Angeles, CA",BUR,"Burbank, CA"
LAX,"Los Angeles, CA",PSP,"Palm Springs, CA"
LAX,"Los Angeles, CA",BCT,"Boca Raton, FL"
LAX,"Los Angeles, CA",SJC,"San Jose, CA"
LAX,"Los Angeles, CA",LRU,"Las Cruces, NM"
LAX,"Los Angeles, CA",HNL,"Honolulu, HI"
LAX,"Los Angeles, CA",OGG,"Kahului, HI"
LAX,"Los Angeles, CA",HNL,"Honolulu, HI"
LAX,"Los Angeles, CA",OGG,"Kahului, HI"
LAX,"Los Angeles, CA",LIH,"Lihue, HI"
LAX,"Los Angeles, CA",KOA,"Kona, HI"
LAX,"Los Angeles, CA",CVG,"Cincinnati, OH"
LAX,"Los Angeles, CA",SEA,"Seattle, WA"
LAX,"Los Angeles, CA",PHX,"Phoenix, AZ"
LAX,"Los Angeles, CA",SFO,"San Francisco, CA"
LAX,"Los Angeles, CA",CVG,"Cincinnati, OH"
LAX,"Los Angeles, CA",HNL,"Honolulu, HI"
LAX,"Los Angeles, CA",ANC,"Anchorage, AK"
LAX,"Los Angeles, CA",SWF,"Newburgh/Poughkeepsie, NY"
LAX,"Los Angeles, CA",MCO,"Orlando, FL"
LAX,"Los Angeles, CA",CVG,"Cincinnati, OH"
LAX,"Los Angeles, CA",MIA,"Miami, FL"
LAX,"Los Angeles, CA",CVG,"Cincinnati, OH"
LAX,"Los Angeles, CA",ANC,"Anchorage, AK"
LAX,"Los Angeles, CA",SWF,"Newburgh/Poughkeepsie, NY"
LAX,"Los Angeles, CA",MIA,"Miami, FL"
LAX,"Los Angeles, CA",HNL,"Honolulu, HI"
LAX,"Los Angeles, CA",PHX,"Phoenix, AZ"
LAX,"Los Angeles, CA",CVG,"Cincinnati, OH"
LAX,"Los Angeles, CA",PHX,"Phoenix, AZ"
LAX,"Los Angeles, CA",ABQ,"Albuquerque, NM"
LAX,"Los Angeles, CA",TUS,"Tucson, AZ"
LAX,"Los Angeles, CA",SBA,"Santa Barbara, CA"
LAX,"Los Angeles, CA",SBA,"Santa Barbara, CA"
LAX,"Los Angeles, CA",SLC,"Salt Lake City, UT"
LAX,"Los Angeles, CA",BZN,"Bozeman, MT"
LAX,"Los Angeles, CA",VNY,"Van Nuys, CA"
LAX,"Los Angeles, CA",RIL,"Rifle, CO"
LAX,"Los Angeles, CA",JAC,"Jackson, WY"
LAX,"Los Angeles, CA",OPF,"Miami, FL"
LAX,"Los Angeles, CA",GYY,"Gary, IN"
LAX,"Los Angeles, CA",SFO,"San Francisco, CA"
LAX,"Los Angeles, CA",VNY,"Van Nuys, CA"
LAX,"Los Angeles, CA",CVG,"Cincinnati, OH"
LAX,"Los Angeles, CA",CVG,"Cincinnati, OH"
LAX,"Los Angeles, CA",OAK,"Oakland, CA"
LAX,"Los Angeles, CA",GEG,"Spokane, WA"
LAX,"Los Angeles, CA",MIA,"Miami, FL"
LAX,"Los Angeles, CA",ANC,"Anchorage, AK"
LBB,"Lubbock, TX",MAF,"Midland/Odessa, TX"
LBB,"Lubbock, TX",AFW,"Dallas/Fort Worth, TX"
LBB,"Lubbock, TX",LAS,"Las Vegas, NV"
LBB,"Lubbock, TX",DAL,"Dallas, TX"
LBB,"Lubbock, TX",AUS,"Austin, TX"
LBB,"Lubbock, TX",LAS,"Las Vegas, NV"
LBB,"Lubbock, TX",DAL,"Dallas, TX"
LBB,"Lubbock, TX",IAH,"Houston, TX"
LBB,"Lubbock, TX",DEN,"Denver, CO"
LBB,"Lubbock, TX",MHK,"Manhattan/Ft. Riley, KS"
LBB,"Lubbock, TX",YIP,"Detroit, MI"
LBB,"Lubbock, TX",FYV,"Fayetteville, AR"
LBB,"Lubbock, TX",MEM,"Memphis, TN"
LBB,"Lubbock, TX",FOE,"Topeka, KS"
LBB,"Lubbock, TX",ACT,"Waco, TX"
LBB,"Lubbock, TX",DSM,"Des Moines, IA"
LBB,"Lubbock, TX",CSG,"Columbus, GA"
LBB,"Lubbock, TX",ELP,"El Paso, TX"
LBB,"Lubbock, TX",IFP,"Bullhead City, AZ"
LBB,"Lubbock, TX",BFL,"Bakersfield, CA"
LBB,"Lubbock, TX",DEN,"Denver, CO"
LBB,"Lubbock, TX",DSM,"Des Moines, IA"
LBB,"Lubbock, TX",DFW,"Dallas/Fort Worth, TX"
LBB,"Lubbock, TX",LAS,"Las Vegas, NV"
LBB,"Lubbock, TX",DAL,"Dallas, TX"
LBB,"Lubbock, TX",HOU,"Houston, TX"
LBB,"Lubbock, TX",AUS,"Austin, TX"
LBB,"Lubbock, TX",ABI,"Abilene, TX"
LBB,"Lubbock, TX",ROW,"Roswell, NM"
LBB,"Lubbock, TX",IAH,"Houston, TX"
LBB,"Lubbock, TX",ELP,"El Paso, TX"
LBB,"Lubbock, TX",MEM,"Memphis, TN"
LBB,"Lubbock, TX",AFW,"Dallas/Fort Worth, TX"
LBB,"Lubbock, TX",DFW,"Dallas/Fort Worth, TX"
LBB,"Lubbock, TX",AUS,"Austin, TX"
LBB,"Lubbock, TX",MAF,"Midland/Odessa, TX"
LBB,"Lubbock, TX",AFW,"Dallas/Fort Worth, TX"
LBB,"Lubbock, TX",DFW,"Dallas/Fort Worth, TX"
LBB,"Lubbock, TX",PHX,"Phoenix, AZ"
LBB,"Lubbock, TX",DFW,"Dallas/Fort Worth, TX"
LBB,"Lubbock, TX",ACT,"Waco, TX"
LBB,"Lubbock, TX",SWO,"Stillwater, OK"
LBB,"Lubbock, TX",MHK,"Manhattan/Ft. Riley, KS"
LBB,"Lubbock, TX",ELP,"El Paso, TX"
LBB,"Lubbock, TX",ELP,"El Paso, TX"
LBB,"Lubbock, TX",PHX,"Phoenix, AZ"
LBB,"Lubbock, TX",SCF,"Phoenix, AZ"
LBE,"Latrobe, PA",TPA,"Tampa, FL"
LBE,"Latrobe, PA",PIT,"Pittsburgh, PA"
LBE,"Latrobe, PA",FLL,"Fort Lauderdale, FL"
LBE,"Latrobe, PA",MCO,"Orlando, FL"
LBE,"Latrobe, PA",FLL,"Fort Lauderdale, FL"
LBE,"Latrobe, PA",MCO,"Orlando, FL"
LBE,"Latrobe, PA",RFD,"Rockford, IL"
LBE,"Latrobe, PA",FLL,"Fort Lauderdale, FL"
LBE,"Latrobe, PA",RSW,"Fort Myers, FL"
LBF,"North Platte, NE",DEN,"Denver, CO"
LBF,"North Platte, NE",CID,"Cedar Rapids/Iowa City, IA"
LBF,"North Platte, NE",RKS,"Rock Springs, WY"
LBF,"North Platte, NE",OMA,"Omaha, NE"
LBL,"Liberal, KS",DEN,"Denver, CO"
LCH,"Lake Charles, LA",IAH,"Houston, TX"
LCH,"Lake Charles, LA",IAH,"Houston, TX"
LCH,"Lake Charles, LA",DFW,"Dallas/Fort Worth, TX"
LCK,"Columbus, OH",HPN,"White Plains, NY"
LCK,"Columbus, OH",ANC,"Anchorage, AK"
LCK,"Columbus, OH",CLE,"Cleveland, OH"
LCK,"Columbus, OH",ORD,"Chicago, IL"
LCK,"Columbus, OH",MEM,"Memphis, TN"
LCK,"Columbus, OH",IND,"Indianapolis, IN"
LCK,"Columbus, OH",PKB,"Parkersburg, WV"
LCK,"Columbus, OH",MEM,"Memphis, TN"
LCK,"Columbus, OH",IND,"Indianapolis, IN"
LCK,"Columbus, OH",HTS,"Ashland, WV"
LCK,"Columbus, OH",CVG,"Cincinnati, OH"
LCK,"Columbus, OH",EWR,"Newark, NJ"
LCK,"Columbus, OH",MEM,"Memphis, TN"
LCK,"Columbus, OH",IND,"Indianapolis, IN"
LCK,"Columbus, OH",SFB,"Sanford, FL"
LCK,"Columbus, OH",SFB,"Sanford, FL"
LCK,"Columbus, OH",PIE,"St. Petersburg, FL"
LCK,"Columbus, OH",FLL,"Fort Lauderdale, FL"
LCK,"Columbus, OH",SRQ,"Sarasota/Bradenton, FL"
LCK,"Columbus, OH",PGD,"Punta Gorda, FL"
LCK,"Columbus, OH",RFD,"Rockford, IL"
LCK,"Columbus, OH",ROA,"Roanoke, VA"
LCK,"Columbus, OH",SDF,"Louisville, KY"
LCK,"Columbus, OH",SDF,"Louisville, KY"
LCK,"Columbus, OH",LAX,"Los Angeles, CA"
LCK,"Columbus, OH",ANC,"Anchorage, AK"
LCK,"Columbus, OH",LCK,"Columbus, OH"
LCK,"Columbus, OH",CVG,"Cincinnati, OH"
LCK,"Columbus, OH",ANC,"Anchorage, AK"
LCK,"Columbus, OH",HPN,"White Plains, NY"
LEB,"Lebanon-Hanover, NH",HPN,"White Plains, NY"
LEB,"Lebanon-Hanover, NH",HPN,"White Plains, NY"
LEB,"Lebanon-Hanover, NH",BOS,"Boston, MA"
LEX,"Lexington, KY",ATL,"Atlanta, GA"
LEX,"Lexington, KY",DTW,"Detroit, MI"
LEX,"Lexington, KY",ATL,"Atlanta, GA"
LEX,"Lexington, KY",ORD,"Chicago, IL"
LEX,"Lexington, KY",YIP,"Detroit, MI"
LEX,"Lexington, KY",ORD,"Chicago, IL"
LEX,"Lexington, KY",CLT,"Charlotte, NC"
LEX,"Lexington, KY",PHL,"Philadelphia, PA"
LEX,"Lexington, KY",ATL,"Atlanta, GA"
LEX,"Lexington, KY",ATL,"Atlanta, GA"
LEX,"Lexington, KY",ATL,"Atlanta, GA"
LEX,"Lexington, KY",GNV,"Gainesville, FL"
LEX,"Lexington, KY",ATL,"Atlanta, GA"
LEX,"Lexington, KY",ATL,"Atlanta, GA"
LEX,"Lexington, KY",ORD,"Chicago, IL"
LEX,"Lexington, KY",SBN,"South Bend, IN"
LEX,"Lexington, KY",ORD,"Chicago, IL"
LEX,"Lexington, KY",BDL,"Hartford, CT"
LEX,"Lexington, KY",HPN,"White Plains, NY"
LEX,"Lexington, KY",DTW,"Detroit, MI"
LEX,"Lexington, KY",DCA,"Washington, DC"
LEX,"Lexington, KY",SFB,"Sanford, FL"
LEX,"Lexington, KY",HOU,"Houston, TX"
LEX,"Lexington, KY",PIE,"St. Petersburg, FL"
LEX,"Lexington, KY",FLL,"Fort Lauderdale, FL"
LEX,"Lexington, KY",SFB,"Sanford, FL"
LEX,"Lexington, KY",PIE,"St. Petersburg, FL"
LEX,"Lexington, KY",FLL,"Fort Lauderdale, FL"
LEX,"Lexington, KY",PGD,"Punta Gorda, FL"
LEX,"Lexington, KY",ORD,"Chicago, IL"
LEX,"Lexington, KY",ORD,"Chicago, IL"
LEX,"Lexington, KY",DFW,"Dallas/Fort Worth, TX"
LEX,"Lexington, KY",MIA,"Miami, FL"
LEX,"Lexington, KY",BTR,"Baton Rouge, LA"
LEX,"Lexington, KY",YIP,"Detroit, MI"
LEX,"Lexington, KY",CID,"Cedar Rapids/Iowa City, IA"
LEX,"Lexington, KY",CLL,"College Station/Bryan, TX"
LEX,"Lexington, KY",FOE,"Topeka, KS"
LEX,"Lexington, KY",CPS,"St. Louis, MO"
LEX,"Lexington, KY",BTR,"Baton Rouge, LA"
LEX,"Lexington, KY",CLT,"Charlotte, NC"
LEX,"Lexington, KY",CLT,"Charlotte, NC"
LEX,"Lexington, KY",UOX,"Oxford, MS"
LFT,"Lafayette, LA",SDF,"Louisville, KY"
LFT,"Lafayette, LA",MEM,"Memphis, TN"
LFT,"Lafayette, LA",BHM,"Birmingham, AL"
LFT,"Lafayette, LA",JAN,"Jackson/Vicksburg, MS"
LFT,"Lafayette, LA",DFW,"Dallas/Fort Worth, TX"
LFT,"Lafayette, LA",MEM,"Memphis, TN"
LFT,"Lafayette, LA",MSY,"New Orleans, LA"
LFT,"Lafayette, LA",IAH,"Houston, TX"
LFT,"Lafayette, LA",SHV,"Shreveport, LA"
LFT,"Lafayette, LA",SHV,"Shreveport, LA"
LFT,"Lafayette, LA",CLT,"Charlotte, NC"
LFT,"Lafayette, LA",ATL,"Atlanta, GA"
LFT,"Lafayette, LA",ATL,"Atlanta, GA"
LFT,"Lafayette, LA",IAH,"Houston, TX"
LFT,"Lafayette, LA",DFW,"Dallas/Fort Worth, TX"
LFT,"Lafayette, LA",CLT,"Charlotte, NC"
LGA,"New York, NY",CLE,"Cleveland, OH"
LGA,"New York, NY",CVG,"Cincinnati, OH"
LGA,"New York, NY",BUF,"Buffalo, NY"
LGA,"New York, NY",STL,"St. Louis, MO"
LGA,"New York, NY",TYS,"Knoxville, TN"
LGA,"New York, NY",CAE,"Columbia, SC"
LGA,"New York, NY",GSO,"Greensboro/High Point, NC"
LGA,"New York, NY",GSP,"Greer, SC"
LGA,"New York, NY",CHO,"Charlottesville, VA"
LGA,"New York, NY",SYR,"Syracuse, NY"
LGA,"New York, NY",MKE,"Milwaukee, WI"
LGA,"New York, NY",MSN,"Madison, WI"
LGA,"New York, NY",CLT,"Charlotte, NC"
LGA,"New York, NY",MYR,"Myrtle Beach, SC"
LGA,"New York, NY",ORF,"Norfolk, VA"
LGA,"New York, NY",MEM,"Memphis, TN"
LGA,"New York, NY",IND,"Indianapolis, IN"
LGA,"New York, NY",BHM,"Birmingham, AL"
LGA,"New York, NY",RDU,"Raleigh/Durham, NC"
LGA,"New York, NY",PVD,"Providence, RI"
LGA,"New York, NY",PIT,"Pittsburgh, PA"
